,gameid,sessionid,playerguid,framenumber,frametime_ms,posX,posY,posZ,viewW,viewX,viewY,viewZ,tickflags,stateflags,fov,health,weapon_id
497,185,4959622521724689016,Beginner,9282,31,67781.5546875,9892.5556640625,742.7583618164062,0.49075227975845337,0.1029815748333931,0.05854719132184982,-0.8632086515426636,0,1,90,600,11
498,185,4959622521724689016,Beginner,9286,30,67720.1015625,9789.1533203125,721.430908203125,0.49222296476364136,0.10193511098623276,0.05817229673266411,-0.8625205755233765,0,1,90,600,11
499,185,4959622521724689016,Beginner,9284,32,67750.8359375,9840.8662109375,731.3213500976562,0.4915607273578644,0.10259734094142914,0.058452457189559937,-0.8628007769584656,0,1,90,600,11
500,185,4959622521724689016,Beginner,9288,31,67689.3828125,9737.4638671875,711.6640014648438,0.492606520652771,0.10112734138965607,0.057762738317251205,-0.8624241948127747,0,1,90,600,11
501,185,4959622521724689016,Beginner,9290,33,67674.0234375,9711.619140625,708.9837036132812,0.49264517426490784,0.10054852813482285,0.057432129979133606,-0.8624919056892395,0,1,90,600,11
502,185,4959622521724689016,Beginner,9292,30,67643.3046875,9659.9296875,703.0216674804688,0.4923555254936218,0.09995020925998688,0.05703955143690109,-0.8627528548240662,0,1,90,600,11
503,185,4959622521724689016,Beginner,9294,30,67612.578125,9608.228515625,699.2578125,0.49179548025131226,0.09969884157180786,0.05680743604898453,-0.8631165623664856,0,1,90,600,11
504,185,4959622521724689016,Beginner,9296,32,67581.859375,9556.5390625,697.2960205078125,0.49108651280403137,0.09982789307832718,0.05677325278520584,-0.8635075092315674,0,1,90,600,11
505,185,4959622521724689016,Beginner,9298,33,67551.140625,9504.849609375,695.359619140625,0.4903554320335388,0.10028824210166931,0.05692695081233978,-0.8638594746589661,0,1,90,600,11
506,185,4959622521724689016,Beginner,9300,32,67520.421875,9453.16015625,694.9600830078125,0.4899471402168274,0.10085124522447586,0.05718901380896568,-0.8640082478523254,0,1,90,600,11
507,185,4959622521724689016,Beginner,9302,33,67489.703125,9401.470703125,694.805908203125,0.4896463453769684,0.10165471583604813,0.05760599672794342,-0.8640568852424622,0,1,90,600,11
508,185,4959622521724689016,Beginner,9304,31,67458.984375,9349.78125,696.51904296875,0.4897207021713257,0.10239189863204956,0.05804320052266121,-0.8638984560966492,0,1,90,600,11
509,185,4959622521724689016,Beginner,9306,30,67443.625,9323.9365234375,696.723388671875,0.489941269159317,0.1027892455458641,0.05830751731991768,-0.8637083768844604,0,1,90,600,11
510,185,4959622521724689016,Beginner,9308,30,67412.90625,9272.2470703125,699.719482421875,0.4904983639717102,0.10308118909597397,0.05856459587812424,-0.863339900970459,0,1,90,600,11
511,185,4959622521724689016,Beginner,9309,35,67397.546875,9246.40234375,701.8413696289062,0.4907880425453186,0.10306152701377869,0.05859918147325516,-0.8631752729415894,0,1,90,600,11
512,185,4959622521724689016,Beginner,9311,26,67366.828125,9194.712890625,706.8396606445312,0.4914282560348511,0.10272983461618423,0.05850837379693985,-0.8628566861152649,0,1,90,600,11
513,185,4959622521724689016,Beginner,9313,30,67336.109375,9143.0234375,714.2504272460938,0.49196091294288635,0.10215859860181808,0.05826089158654213,-0.8626376390457153,0,1,90,600,11
514,185,4959622521724689016,Beginner,9315,30,67305.390625,9091.333984375,719.7465209960938,0.49216532707214355,0.10156853497028351,0.05795019119977951,-0.8626116514205933,0,1,90,600,11
515,185,4959622521724689016,Beginner,9317,28,67274.671875,9039.6435546875,726.312744140625,0.4922151565551758,0.10082418471574783,0.05752549692988396,-0.8626989722251892,0,1,90,600,11
516,185,4959622521724689016,Beginner,9319,30,67243.953125,8987.953125,732.2009887695312,0.4919254779815674,0.10022574663162231,0.05713312327861786,-0.8629599809646606,0,1,90,600,11
517,185,4959622521724689016,Beginner,9321,29,67213.234375,8936.263671875,737.7013549804688,0.49145084619522095,0.09992753714323044,0.05688699334859848,-0.8632811903953552,0,1,90,600,11
518,185,4959622521724689016,Beginner,9323,29,67197.875,8910.4189453125,740.708740234375,0.4909982681274414,0.09991613030433655,0.05681075528264046,-0.8635450005531311,0,1,90,600,11
519,185,4959622521724689016,Beginner,9325,29,67167.15625,8858.7294921875,746.4863891601562,0.4904851019382477,0.10019724071025848,0.056894347071647644,-0.8637985587120056,0,1,90,600,11
520,185,4959622521724689016,Beginner,9326,34,67151.796875,8832.884765625,749.0240478515625,0.49026167392730713,0.10045935213565826,0.05701134353876114,-0.8638871908187866,0,1,90,600,11
521,185,4959622521724689016,Beginner,9329,34,67105.71875,8755.3505859375,757.0450439453125,0.4899887144565582,0.10146696865558624,0.057551026344299316,-0.8638885617256165,0,1,90,600,11
522,185,4959622521724689016,Beginner,9328,29,67121.078125,8781.1953125,754.7352294921875,0.49001073837280273,0.10113567113876343,0.057363111525774,-0.8639273643493652,0,1,90,600,11
523,185,4959622521724689016,Beginner,9331,28,67075.0,8703.6611328125,761.6646728515625,0.49007976055145264,0.1019555851817131,0.05784754082560539,-0.8637595772743225,0,1,90,600,11
524,185,4959622521724689016,Beginner,9333,31,67044.28125,8651.970703125,766.2841796875,0.49045756459236145,0.10246594995260239,0.05820206180214882,-0.8634608387947083,0,1,90,600,11
525,185,4959622521724689016,Beginner,9335,26,67013.5625,8600.2802734375,770.6701049804688,0.4909759759902954,0.10271929204463959,0.058430660516023636,-0.8631206154823303,0,1,90,600,11
526,185,4959622521724689016,Beginner,9337,31,66982.84375,8548.5908203125,774.8211059570312,0.49151939153671265,0.10260014235973358,0.05844753980636597,-0.8628243207931519,0,1,90,600,11
527,185,4959622521724689016,Beginner,9339,29,66952.125,8496.9013671875,778.73828125,0.49195533990859985,0.10224130749702454,0.058308057487010956,-0.8626278638839722,0,1,90,600,11
528,185,4959622521724689016,Beginner,9341,31,66936.765625,8471.056640625,780.8173828125,0.4921072721481323,0.10181942582130432,0.05808686465024948,-0.8626059889793396,0,1,90,600,11
529,185,4959622521724689016,Beginner,9343,31,66897.046875,8426.8095703125,783.5916748046875,0.4920662045478821,0.10120467096567154,0.05772329494357109,-0.8627262115478516,0,1,90,600,11
530,185,4959622521724689016,Beginner,9345,32,66844.6875,8397.3935546875,784.900634765625,0.4917297959327698,0.1006917804479599,0.057373203337192535,-0.8630013465881348,0,1,90,600,11
531,185,4959622521724689016,Beginner,9347,32,66788.671875,8375.576171875,785.9253540039062,0.49121659994125366,0.10035504400730133,0.057098522782325745,-0.8633509874343872,0,1,90,600,11
532,185,4959622521724689016,Beginner,9349,31,66731.3359375,8357.4697265625,786.7615966796875,0.4907667338848114,0.10030234605073929,0.056998543441295624,-0.8636195063591003,0,1,90,600,11
533,185,4959622521724689016,Beginner,9351,30,66682.03125,8323.3837890625,788.8828735351562,0.49022024869918823,0.10046208649873734,0.05700652673840523,-0.8639107346534729,0,1,90,600,11
534,185,4959622521724689016,Beginner,9353,30,66641.640625,8278.8994140625,791.9830322265625,0.48986154794692993,0.1008981466293335,0.05720282718539238,-0.8640503883361816,0,1,90,600,11
535,185,4959622521724689016,Beginner,9355,32,66605.8359375,8230.59765625,794.0101318359375,0.45157870650291443,0.10203695297241211,0.05207424238324165,-0.884846568107605,0,1,90,600,11
536,185,4959622521724689016,Beginner,9357,35,66587.8671875,8206.494140625,794.912109375,0.3942088782787323,0.1013563796877861,0.043793462216854095,-0.9123641848564148,0,1,90,600,11
537,185,4959622521724689016,Beginner,9359,31,66542.75,8169.08056640625,796.8499145507812,0.361571341753006,0.09837156534194946,0.038396429270505905,-0.9263449311256409,0,1,90,600,11
538,185,4959622521724689016,Beginner,9361,30,66485.2421875,8151.9091796875,798.5377197265625,0.3622725009918213,0.09856405109167099,0.038558702915906906,-0.9260437488555908,0,1,90,600,11
539,185,4959622521724689016,Beginner,9363,32,66425.5234375,8145.06689453125,800.8184814453125,0.3629845082759857,0.09849006682634354,0.03861688822507858,-0.9257703423500061,0,1,90,600,11
540,185,4959622521724689016,Beginner,9365,31,66367.484375,8131.16796875,802.4505004882812,0.36339497566223145,0.09820716828107834,0.03855485841631889,-0.9256418943405151,0,1,90,600,11
541,185,4959622521724689016,Beginner,9366,38,66340.765625,8117.38427734375,803.6168212890625,0.36362606287002563,0.09797608107328415,0.03849124163389206,-0.9255782961845398,0,1,90,600,11
542,185,4959622521724689016,Beginner,9368,31,66290.8515625,8083.8984375,806.2279052734375,0.36378127336502075,0.09743812680244446,0.03829607367515564,-0.925582230091095,0,1,90,600,11
543,185,4959622521724689016,Beginner,9370,34,66243.859375,8046.39111328125,807.7659912109375,0.36287304759025574,0.09689957648515701,0.03797183930873871,-0.9260085225105286,0,1,90,600,11
544,185,4959622521724689016,Beginner,9372,30,66220.96875,8026.9013671875,808.1160888671875,0.3624880313873291,0.0965607613325119,0.037791021168231964,-0.9262020587921143,0,1,90,600,11
545,185,4959622521724689016,Beginner,9374,32,66175.828125,7987.18017578125,808.4297485351562,0.35542696714401245,0.09662334620952606,0.03696875646710396,-0.9289612174034119,0,1,90,600,11
546,185,4959622521724689016,Beginner,9376,28,66145.7265625,7960.85693359375,808.845703125,0.29371175169944763,0.0969291552901268,0.029952002689242363,-0.9504951238632202,0,1,90,600,11
547,185,4959622521724689016,Beginner,9378,32,66113.75,7936.87548828125,806.8823852539062,0.2056676149368286,0.09716078639030457,0.020525304600596428,-0.9735704064369202,0,1,90,600,11
548,185,4959622521724689016,Beginner,9380,33,66079.046875,7917.03173828125,805.2463989257812,0.18662843108177185,0.10030576586723328,0.019158469513058662,-0.9771087765693665,0,1,90,600,11
549,185,4959622521724689016,Beginner,9382,31,66042.7734375,7900.20751953125,802.8931884765625,0.167472243309021,0.11380869895219803,0.019466804340481758,-0.9790922403335571,0,1,90,600,11
550,185,4959622521724689016,Beginner,9384,31,66005.6640625,7885.32568359375,800.866455078125,0.1666402816772461,0.13285119831562042,0.022665007039904594,-0.9767639636993408,0,1,90,600,11
551,185,4959622521724689016,Beginner,9386,32,65968.203125,7871.3125,796.5137939453125,0.16704748570919037,0.13345004618167877,0.0228264257311821,-0.9766089916229248,0,1,90,600,11
552,185,4959622521724689016,Beginner,9388,29,65949.421875,7864.4677734375,794.3447265625,0.1675090342760086,0.13371995091438293,0.022938573732972145,-0.9764904379844666,0,1,90,600,11
553,185,4959622521724689016,Beginner,9390,34,65914.84375,7852.01220703125,788.688232421875,0.16768011450767517,0.13240587711334229,0.02273275889456272,-0.9766449332237244,0,1,90,600,11
554,185,4959622521724689016,Beginner,9392,31,65905.1015625,7848.509765625,787.2728881835938,0.1677280217409134,0.13235796988010406,0.02273106575012207,-0.9766432046890259,0,1,90,600,11
555,185,4959622521724689016,Beginner,9394,33,65891.34375,7843.62744140625,785.2781372070312,0.16787174344062805,0.1322142481803894,0.02272595837712288,-0.97663813829422,0,1,90,600,11
556,185,4959622521724689016,Beginner,9396,31,65869.0,7835.71435546875,781.5330810546875,0.16796864569187164,0.1320716291666031,0.02271447889506817,-0.9766409993171692,0,1,90,600,11
557,185,4959622521724689016,Beginner,9398,35,65838.09375,7824.77197265625,774.8919067382812,0.16806337237358093,0.13202263414859772,0.022719085216522217,-0.976631224155426,0,1,90,600,11
558,185,4959622521724689016,Beginner,9400,30,65800.4609375,7811.8359375,766.825439453125,0.14454999566078186,0.11272527277469635,0.01657765358686447,-0.9829158186912537,0,1,90,600,11
559,185,4959622521724689016,Beginner,9402,33,65762.3515625,7799.724609375,758.052978515625,0.13969643414020538,0.10978826880455017,0.015586955472826958,-0.9839656949043274,0,1,90,600,11
560,185,4959622521724689016,Beginner,9404,29,65724.0546875,7788.2109375,748.4778442382812,0.1386173963546753,0.10942797362804413,0.015412741340696812,-0.9841611385345459,0,1,90,600,11
561,185,4959622521724689016,Beginner,9406,37,65704.875,7782.57080078125,743.2044067382812,0.13852156698703766,0.10952380299568176,0.015415530651807785,-0.9841639399528503,0,1,90,600,11
562,185,4959622521724689016,Beginner,9408,28,65666.5234375,7771.26220703125,733.037109375,0.2005435675382614,0.10328976064920425,0.021267207339406013,-0.9739924073219299,0,1,90,600,11
563,185,4959622521724689016,Beginner,9410,31,65629.0390625,7757.3857421875,725.830810546875,0.37330353260040283,0.08829861134290695,0.03571949526667595,-0.9228065609931946,0,1,90,600,11
564,185,4959622521724689016,Beginner,9412,31,65594.0703125,7738.06884765625,718.5214233398438,0.4690159857273102,0.0837211087346077,0.0447189100086689,-0.878074586391449,0,1,90,600,11
565,185,4959622521724689016,Beginner,9414,34,65556.6484375,7724.03662109375,710.0079345703125,0.46897175908088684,0.08376534283161163,0.044737376272678375,-0.8780930638313293,0,1,90,600,11
566,185,4959622521724689016,Beginner,9416,31,65518.0859375,7713.4951171875,704.3850708007812,0.4689275026321411,0.08380958437919617,0.04475583881139755,-0.8781115412712097,0,1,90,600,11
567,185,4959622521724689016,Beginner,9418,30,65479.1171875,7704.49853515625,701.7763671875,0.46897175908088684,0.08376534283161163,0.044737376272678375,-0.8780930638313293,0,1,90,600,11
568,185,4959622521724689016,Beginner,9420,28,65440.0078125,7696.17919921875,697.6197509765625,0.4690181314945221,0.08367901295423508,0.04469642415642738,-0.8780785799026489,0,1,90,600,11
569,185,4959622521724689016,Beginner,9422,32,65420.42578125,7692.14306640625,695.4487915039062,0.46910446882247925,0.08363264054059982,0.044681958854198456,-0.8780376315116882,0,1,90,600,11
570,185,4959622521724689016,Beginner,9424,32,65381.23828125,7684.1943359375,693.1248168945312,0.46923714876174927,0.08349994570016861,0.04462650790810585,-0.8779821991920471,0,1,90,600,11
571,185,4959622521724689016,Beginner,9426,32,65342.03515625,7676.33056640625,692.097412109375,0.4693698287010193,0.08336727321147919,0.04457101225852966,-0.8779267072677612,0,1,90,600,11
572,185,4959622521724689016,Beginner,9428,29,65302.82421875,7668.50244140625,691.8685913085938,0.4695024788379669,0.08323461562395096,0.04451548308134079,-0.8778711557388306,0,1,90,600,11
573,185,4959622521724689016,Beginner,9430,34,65265.29296875,7655.7421875,691.5791625976562,0.4695909023284912,0.08314619213342667,0.04447844251990318,-0.877834141254425,0,1,90,600,11
574,185,4959622521724689016,Beginner,9432,30,65234.62109375,7630.19775390625,691.4635009765625,0.46963512897491455,0.08310198038816452,0.04445991665124893,-0.8778156042098999,0,1,90,600,11
575,185,4959622521724689016,Beginner,9434,30,65208.4453125,7599.98779296875,691.0880737304688,0.46963512897491455,0.08310198038816452,0.04445991665124893,-0.8778156042098999,0,1,90,600,11
576,185,4959622521724689016,Beginner,9436,30,65184.46484375,7567.9951171875,689.6173095703125,0.4695488214492798,0.08314832299947739,0.04447445645928383,-0.8778566122055054,0,1,90,600,11
577,185,4959622521724689016,Beginner,9438,30,65172.890625,7551.693359375,688.7167358398438,0.4679340422153473,0.08352405577898026,0.044479940086603165,-0.878682553768158,0,1,90,600,11
578,185,4959622521724689016,Beginner,9442,33,65111.26171875,7469.8056640625,680.6182861328125,0.32417961955070496,0.08906587213277817,0.030674099922180176,-0.9412937760353088,0,1,90,600,11
579,185,4959622521724689016,Beginner,9440,32,65146.01953125,7513.3701171875,685.9581909179688,0.41693809628486633,0.08610320836305618,0.039713140577077866,-0.9039754867553711,0,1,90,600,11
580,185,4959622521724689016,Beginner,9444,31,65068.578125,7427.662109375,672.5958251953125,0.31390222907066345,0.08844466507434845,0.029382849112153053,-0.944870114326477,0,1,90,600,11
581,185,4959622521724689016,Beginner,9445,34,65045.9921875,7407.91552734375,669.9336547851562,0.31422489881515503,0.08825364708900452,0.029352273792028427,-0.9447817206382751,0,1,90,600,11
582,185,4959622521724689016,Beginner,9447,29,64999.578125,7369.888671875,663.1214599609375,0.3147258460521698,0.0881475880742073,0.029368633404374123,-0.9446243047714233,0,1,90,600,11
583,185,4959622521724689016,Beginner,9449,29,64952.3984375,7332.81396484375,658.2594604492188,0.31537240743637085,0.08772040158510208,0.029291724786162376,-0.944450855255127,0,1,90,600,11
584,185,4959622521724689016,Beginner,9451,29,64904.74609375,7296.3525390625,654.4169311523438,0.3158124089241028,0.08811374008655548,0.02947002649307251,-0.9442616105079651,0,1,90,600,11
585,185,4959622521724689016,Beginner,9453,30,64847.9921875,7277.5673828125,655.0303344726562,0.31601887941360474,0.08874031901359558,0.029703237116336823,-0.944126546382904,0,1,90,600,11
586,185,4959622521724689016,Beginner,9455,30,64818.19140625,7274.10400390625,654.1796264648438,0.32833999395370483,0.08577834069728851,0.029956471174955368,-0.9401795268058777,0,1,90,600,11
587,185,4959622521724689016,Beginner,9457,30,64758.21875,7272.287109375,654.3191528320312,0.4241545796394348,0.05395038425922394,0.02532384917140007,-0.903626561164856,0,1,90,600,11
588,185,4959622521724689016,Beginner,9459,31,64698.3828125,7268.111328125,659.2614135742188,0.5240724086761475,0.02942345291376114,0.018120471388101578,-0.8509723544120789,0,1,90,600,11
589,185,4959622521724689016,Beginner,9461,28,64639.53125,7256.52490234375,666.794677734375,0.5305840373039246,0.027335595339536667,0.017123395577073097,-0.8470183610916138,0,1,90,600,11
590,185,4959622521724689016,Beginner,9463,30,64581.6953125,7240.556640625,668.9586181640625,0.5301438570022583,0.02701968513429165,0.01690567284822464,-0.8473084568977356,0,1,90,600,11
591,185,4959622521724689016,Beginner,9464,34,64553.01953125,7231.732421875,670.5826416015625,0.5300650596618652,0.026899445801973343,0.016826853156089783,-0.8473631739616394,0,1,90,600,11
592,185,4959622521724689016,Beginner,9466,34,64495.93359375,7213.24169921875,672.9889526367188,0.5292635560035706,0.026346540078520775,0.016445862129330635,-0.8478888273239136,0,1,90,600,11
593,185,4959622521724689016,Beginner,9468,31,64439.046875,7194.14794921875,668.5599975585938,0.5293979644775391,0.025693902745842934,0.016043612733483315,-0.8478326797485352,0,1,90,600,11
594,185,4959622521724689016,Beginner,9470,31,64382.2578125,7174.7734375,664.3892211914062,0.5297735929489136,0.02515876293182373,0.015724554657936096,-0.8476200103759766,0,1,90,600,11
595,185,4959622521724689016,Beginner,9472,29,64353.8828125,7165.03173828125,661.0501708984375,0.530144453048706,0.024867625907063484,0.015557514503598213,-0.8473997712135315,0,1,90,600,11
596,185,4959622521724689016,Beginner,9474,30,64297.15234375,7145.490234375,652.6124267578125,0.5306732058525085,0.024817321449518204,0.015547569841146469,-0.8470704555511475,0,1,90,600,11
597,185,4959622521724689016,Beginner,9476,30,64240.43359375,7125.9072265625,646.8184204101562,0.5311152935028076,0.025052672252058983,0.015713414177298546,-0.8467833399772644,0,1,90,600,11
598,185,4959622521724689016,Beginner,9478,32,64183.72265625,7106.30517578125,637.59326171875,0.5313489437103271,0.025575751438736916,0.016051748767495155,-0.8466147780418396,0,1,90,600,11
599,185,4959622521724689016,Beginner,9480,32,64127.01171875,7086.69482421875,630.1007690429688,0.5313388109207153,0.026103338226675987,0.016382871195673943,-0.8465986847877502,0,1,90,600,11
600,185,4959622521724689016,Beginner,9482,32,64070.30078125,7067.0810546875,625.2299194335938,0.5303955674171448,0.02859770506620407,0.017906364053487778,-0.8470785617828369,0,1,90,600,11
601,185,4959622521724689016,Beginner,9484,32,64013.51953125,7047.6884765625,621.0206909179688,0.5232182145118713,0.036212239414453506,0.022260671481490135,-0.8511379957199097,0,1,90,600,11
602,185,4959622521724689016,Beginner,9486,32,63956.60546875,7028.6748046875,618.7452392578125,0.5226393938064575,0.036512892693281174,0.022411741316318512,-0.8514767289161682,0,1,90,600,11
603,185,4959622521724689016,Beginner,9488,33,63899.62890625,7009.85302734375,618.0018920898438,0.5220689177513123,0.036487091332674026,0.022362204268574715,-0.8518290519714355,0,1,90,600,11
604,185,4959622521724689016,Beginner,9490,31,63871.12890625,7000.47900390625,618.947021484375,0.5217905044555664,0.03620869293808937,0.02217487059533596,-0.8520163297653198,0,1,90,600,11
605,185,4959622521724689016,Beginner,9492,31,63814.1171875,6981.77001953125,621.2542114257812,0.522255539894104,0.03558453917503357,0.021818436682224274,-0.8517668843269348,0,1,90,600,11
606,185,4959622521724689016,Beginner,9494,33,63757.10546875,6963.0654296875,625.013427734375,0.5217850804328918,0.034821003675460815,0.02132272906601429,-0.8520992398262024,0,1,90,600,11
607,185,4959622521724689016,Beginner,9496,31,63700.08203125,6944.38525390625,630.3598022460938,0.5220841765403748,0.03428293764591217,0.021009063348174095,-0.8519456386566162,0,1,90,600,11
608,185,4959622521724689016,Beginner,9498,31,63643.05078125,6925.73095703125,635.8283081054688,0.5220583081245422,0.03367132321000099,0.02063203789293766,-0.8519951105117798,0,1,90,600,11
609,185,4959622521724689016,Beginner,9500,29,63585.96484375,6907.10986328125,641.7849731445312,0.5227603316307068,0.03332792595028877,0.020458996295928955,-0.8515822291374207,0,1,90,600,11
610,185,4959622521724689016,Beginner,9502,30,63528.9140625,6888.52197265625,647.988525390625,0.5233405232429504,0.032946936786174774,0.020255574956536293,-0.8512455224990845,0,1,90,600,11
611,185,4959622521724689016,Beginner,9504,30,63500.38671875,6879.2314453125,650.8172607421875,0.5254617929458618,0.03110448084771633,0.01922778971493244,-0.8500310182571411,0,1,90,600,11
612,185,4959622521724689016,Beginner,9506,31,63443.390625,6860.47412109375,656.1473388671875,0.5292902588844299,0.03260121867060661,0.020358802750706673,-0.8475697636604309,0,1,90,600,11
613,185,4959622521724689016,Beginner,9508,30,63386.49609375,6841.4091796875,661.1412353515625,0.5293051600456238,0.04607183486223221,0.02880163863301277,-0.8466899394989014,0,1,90,600,11
614,185,4959622521724689016,Beginner,9509,35,63358.07421875,6831.8037109375,663.5111083984375,0.5290883183479309,0.04648466780781746,0.029044227674603462,-0.846794605255127,0,1,90,600,11
615,185,4959622521724689016,Beginner,9511,31,63301.25390625,6812.5146484375,668.9124145507812,0.5284162759780884,0.04715671017765999,0.029413864016532898,-0.8471642732620239,0,1,90,600,11
616,185,4959622521724689016,Beginner,9513,29,63244.453125,6793.17041015625,675.5021362304688,0.5278363227844238,0.04750145599246025,0.02958463504910469,-0.8475005626678467,0,1,90,600,11
617,185,4959622521724689016,Beginner,9515,30,63197.03125,6756.748046875,682.2337646484375,0.5192365646362305,0.039995212107896805,0.02433590218424797,-0.8533472418785095,0,1,90,600,11
618,185,4959622521724689016,Beginner,9517,32,63159.48828125,6710.0078125,690.0978393554688,0.5279072523117065,0.027104847133159637,0.01685968227684498,-0.8487019538879395,0,1,90,600,11
619,185,4959622521724689016,Beginner,9519,29,63127.875,6659.0224609375,697.3252563476562,0.531250536441803,0.026470178738236427,0.016609568148851395,-0.8466382622718811,0,1,90,600,11
620,185,4959622521724689016,Beginner,9521,30,63113.32421875,6632.78515625,701.552978515625,0.5313825011253357,0.025940224528312683,0.016282232478260994,-0.8465781807899475,0,1,90,600,11
621,185,4959622521724689016,Beginner,9522,34,63099.27734375,6606.27392578125,706.3250732421875,0.5315526127815247,0.02553132362663746,0.016032397747039795,-0.8464885950088501,0,1,90,600,11
622,185,4959622521724689016,Beginner,9524,31,63066.0390625,6556.8154296875,714.4249877929688,0.5321334600448608,0.02483101561665535,0.015615883283317089,-0.8461521863937378,0,1,90,600,11
623,185,4959622521724689016,Beginner,9525,37,63043.0390625,6537.55224609375,722.9677124023438,0.5325036644935608,0.02454041689634323,0.015447909943759441,-0.845930814743042,0,1,90,600,11
624,185,4959622521724689016,Beginner,9527,32,62991.76953125,6506.46728515625,738.3076171875,0.5332885384559631,0.02371576614677906,0.014958977699279785,-0.8454685807228088,0,1,90,600,11
625,185,4959622521724689016,Beginner,9529,32,62937.36328125,6481.185546875,754.1763305664062,0.5340178608894348,0.023702848702669144,0.014979436062276363,-0.845008134841919,0,1,90,600,11
626,185,4959622521724689016,Beginner,9531,31,62881.859375,6458.3916015625,771.9103393554688,0.5343787670135498,0.023898864164948463,0.01511774305254221,-0.8447719216346741,0,1,90,600,11
627,185,4959622521724689016,Beginner,9533,32,62825.71875,6437.20947265625,792.4479370117188,0.5345304608345032,0.024462830275297165,0.015481061302125454,-0.8446532487869263,0,1,90,600,11
628,185,4959622521724689016,Beginner,9535,34,62769.34375,6416.650390625,810.8501586914062,0.5343564748764038,0.02511371113359928,0.015886221081018448,-0.8447366952896118,0,1,90,600,11
629,185,4959622521724689016,Beginner,9537,30,62713.640625,6394.75146484375,831.30615234375,0.5338168144226074,0.025812268257141113,0.016305595636367798,-0.8450487852096558,0,1,90,600,11
630,185,4959622521724689016,Beginner,9539,33,62690.1484375,6376.08935546875,841.038330078125,0.5332830548286438,0.026187146082520485,0.016519583761692047,-0.8453700542449951,0,1,90,600,11
631,185,4959622521724689016,Beginner,9540,35,62669.5546875,6354.26953125,849.63623046875,0.5328745245933533,0.02635720930993557,0.016609204933047295,-0.8456205725669861,0,1,90,600,11
632,185,4959622521724689016,Beginner,9542,30,62634.4921875,6305.61767578125,865.2410278320312,0.5327910780906677,0.02648041769862175,0.016683299094438553,-0.845667839050293,0,1,90,600,11
633,185,4959622521724689016,Beginner,9544,31,62634.24609375,6305.1044921875,865.362548828125,0.5335455536842346,0.02516944892704487,0.015887713059782982,-0.8452473878860474,0,1,90,600,11
634,185,4959622521724689016,Beginner,9546,30,62634.24609375,6305.1044921875,865.362548828125,0.7035521864891052,0.020496541634202003,0.020308757200837135,-0.7100575566291809,0,1,90,600,11
635,185,4959622521724689016,Beginner,9550,28,62634.24609375,6305.1044921875,865.362548828125,0.7549204230308533,0.01884973607957363,0.02171911671757698,-0.6551855802536011,0,1,90,600,11
636,185,4959622521724689016,Beginner,9548,33,62634.24609375,6305.1044921875,865.362548828125,0.7478089332580566,0.019114689901471138,0.021550394594669342,-0.6632887721061707,0,1,90,600,11
637,185,4959622521724689016,Beginner,9552,31,62634.24609375,6305.1044921875,865.362548828125,0.7572711110115051,0.01877152919769287,0.021786745637655258,-0.6524671912193298,0,1,90,600,11
638,185,4959622521724689016,Beginner,9554,31,62634.24609375,6305.1044921875,865.362548828125,0.7576775550842285,0.018757948651909828,0.02179843932390213,-0.6519951224327087,0,1,90,600,11
639,185,4959622521724689016,Beginner,9556,32,62634.24609375,6305.1044921875,865.362548828125,0.7578026056289673,0.018753768876194954,0.021802036091685295,-0.6518498659133911,0,1,90,600,11
640,185,4959622521724689016,Beginner,9558,34,62634.24609375,6305.1044921875,865.362548828125,0.7578338384628296,0.018752722069621086,0.021802935749292374,-0.6518135070800781,0,1,90,600,11
641,185,4959622521724689016,Beginner,9626,32,62634.5859375,6302.85546875,865.4351806640625,0.7578973770141602,0.018719390034675598,0.02176840230822563,-0.6517417430877686,0,1,90,600,11
642,185,4959622521724689016,Beginner,9628,32,62636.28515625,6291.6103515625,865.46875,0.7579941749572754,0.018622547388076782,0.021662086248397827,-0.651635468006134,0,1,90,600,11
643,185,4959622521724689016,Beginner,9630,34,62639.34375,6271.369140625,865.4525756835938,0.7650050520896912,0.0175858773291111,0.020908227190375328,-0.6434445381164551,0,1,90,600,11
644,185,4959622521724689016,Beginner,9632,26,62644.40234375,6242.2490234375,865.1777954101562,0.7958012223243713,0.014824425801634789,0.019497651606798172,-0.6050623655319214,0,1,90,600,11
645,185,4959622521724689016,Beginner,9634,34,62654.3828125,6205.0751953125,863.4767456054688,0.8409126996994019,0.01184769719839096,0.018424957990646362,-0.5407273173332214,0,1,90,600,11
646,185,4959622521724689016,Beginner,9637,37,62680.875,6135.43310546875,856.9094848632812,0.8372287750244141,0.018844256177544594,0.02890806831419468,-0.5457629561424255,0,1,90,600,11
647,185,4959622521724689016,Beginner,9639,31,62692.15234375,6108.3095703125,853.9008178710938,0.8372315168380737,0.018791932612657547,0.02882779948413372,-0.5457648038864136,0,1,90,600,11
648,185,4959622521724689016,Beginner,9641,32,62715.75,6053.15966796875,847.2584838867188,0.8342662453651428,0.01555132120847702,0.02356163039803505,-0.5506385564804077,0,1,90,600,11
649,185,4959622521724689016,Beginner,9643,29,62739.30859375,5997.99267578125,842.3357543945312,0.8355059623718262,0.005530749447643757,0.008411113172769547,-0.5493891835212708,0,1,90,600,11
