,playerguid,framenumber,frametime_ms,posX,posY,posZ,health,sessionid,stateflags
314,Lori_Ross,10729,31,62026.47265625,12017.384765625,3135.75927734375,600,2687592411372870805,1
315,Michelle_Rogers,10729,31,-36680.96484375,-57850.51171875,2446.258544921875,600,2687592411372870805,1
316,Laura_Davis,10729,31,39902.34375,-46982.55859375,10292.6533203125,600,2687592411372870805,1
317,Lori_Ross,10731,30,62026.47265625,12017.384765625,3135.75927734375,600,2687592411372870805,1
318,Michelle_Rogers,10731,30,-36643.84765625,-57812.84375,2453.19287109375,600,2687592411372870805,1
319,Laura_Davis,10731,30,39900.9765625,-46966.12109375,10285.8544921875,600,2687592411372870805,1
320,Michelle_Rogers,10733,32,-36625.1171875,-57790.3359375,2457.31640625,600,2687592411372870805,1
321,Laura_Davis,10733,32,39899.609375,-46949.70703125,10279.0673828125,600,2687592411372870805,1
322,Michelle_Rogers,10733,32,-36620.37109375,-57782.07421875,2458.47802734375,600,2687592411372870805,1
323,Jesus_Roberts,10735,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
324,Michelle_Rogers,10735,31,-36624.09375,-57777.2578125,2458.839111328125,600,2687592411372870805,1
325,Richard_Johnson,10735,31,35841.8203125,56153.58203125,6287.4404296875,600,2687592411372870805,1
326,Jesus_Roberts,10735,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
327,Laura_Davis,10735,31,39898.2109375,-46932.95703125,10272.08203125,600,2687592411372870805,1
328,Jesus_Roberts,10737,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
329,Laura_Davis,10737,31,39896.8515625,-46916.67578125,10265.234375,600,2687592411372870805,1
330,Michelle_Rogers,10737,31,-36632.171875,-57778.1015625,2458.35009765625,600,2687592411372870805,1
331,Jesus_Roberts,10737,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
332,Jesus_Roberts,10739,30,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
333,Michelle_Rogers,10739,30,-36648.64453125,-57784.0625,2456.87548828125,600,2687592411372870805,1
334,Richard_Johnson,10739,30,35879.125,56167.265625,6279.22900390625,600,2687592411372870805,1
335,Jesus_Roberts,10739,30,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
336,Laura_Davis,10739,30,39895.58203125,-46900.16015625,10258.326171875,600,2687592411372870805,1
337,Jesus_Roberts,10741,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
338,Michelle_Rogers,10741,31,-36671.56640625,-57794.79296875,2453.95068359375,600,2687592411372870805,1
339,Jesus_Roberts,10741,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
340,Laura_Davis,10741,31,39894.3046875,-46882.8828125,10251.1611328125,600,2687592411372870805,1
341,Jesus_Roberts,10743,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
342,Michelle_Rogers,10743,31,-36700.46875,-57809.48828125,2450.47705078125,600,2687592411372870805,1
343,Jesus_Roberts,10743,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
344,Laura_Davis,10743,31,39892.92578125,-46864.75,10243.65234375,600,2687592411372870805,1
345,Jesus_Roberts,10745,31,-58220.0625,20761.84375,603.5213623046875,600,2687592411372870805,1
346,Michelle_Rogers,10745,31,-36738.65625,-57829.61328125,2446.267578125,600,2687592411372870805,1
347,Laura_Davis,10745,31,39891.25390625,-46843.375,10234.810546875,600,2687592411372870805,1
348,Richard_Johnson,10745,31,35937.87109375,56216.6640625,6197.31982421875,600,2687592411372870805,1
349,Michelle_Rogers,10747,31,-36749.2421875,-57835.265625,2444.90087890625,600,2687592411372870805,1
350,Laura_Davis,10747,31,39890.1953125,-46830.1796875,10229.359375,600,2687592411372870805,1
351,Michelle_Rogers,10747,31,-36770.296875,-57846.65625,2442.658447265625,600,2687592411372870805,1
352,Michelle_Rogers,10749,31,-36780.66796875,-57852.44921875,2441.3857421875,600,2687592411372870805,1
353,Laura_Davis,10749,31,39888.33203125,-46806.6640625,10219.638671875,600,2687592411372870805,1
354,Michelle_Rogers,10749,31,-36791.67578125,-57858.77734375,2440.01171875,600,2687592411372870805,1
355,Laura_Davis,10751,30,39888.15234375,-46804.39453125,10218.7001953125,600,2687592411372870805,1
356,Michelle_Rogers,10751,30,-36830.01171875,-57882.19140625,2435.578369140625,600,2687592411372870805,1
357,Lori_Ross,10751,30,62026.47265625,12017.384765625,3135.75927734375,600,2687592411372870805,1
358,Michelle_Rogers,10753,32,-36839.859375,-57888.54296875,2434.557373046875,600,2687592411372870805,1
359,Laura_Davis,10753,32,39888.15234375,-46804.39453125,10218.7001953125,600,2687592411372870805,1
360,Lori_Ross,10753,32,62026.47265625,12017.384765625,3135.75927734375,600,2687592411372870805,1
361,Michelle_Rogers,10753,32,-36859.53515625,-57901.54296875,2432.399169921875,600,2687592411372870805,1
362,Richard_Johnson,10753,32,35963.62890625,56286.57421875,6185.60546875,600,2687592411372870805,1
363,Laura_Davis,10755,31,39888.15234375,-46804.39453125,10218.7001953125,600,2687592411372870805,1
364,Lori_Ross,10755,31,62026.47265625,12017.384765625,3135.75927734375,600,2687592411372870805,1
365,Michelle_Rogers,10755,31,-36886.40625,-57916.41015625,2429.908203125,600,2687592411372870805,1
366,Lori_Ross,10757,31,62023.84375,12016.830078125,3135.76708984375,600,2687592411372870805,1
367,Michelle_Rogers,10757,31,-36921.1328125,-57922.5625,2428.59228515625,600,2687592411372870805,1
368,Lori_Ross,10757,31,62017.85546875,12015.9140625,3135.8037109375,600,2687592411372870805,1
369,Michelle_Rogers,10759,31,-36941.24609375,-57922.8515625,2427.837890625,600,2687592411372870805,1
370,Laura_Davis,10759,31,39888.15234375,-46804.39453125,10218.7001953125,600,2687592411372870805,1
371,Lori_Ross,10759,31,62005.63671875,12014.96484375,3135.92724609375,600,2687592411372870805,1
372,Michelle_Rogers,10759,31,-36953.61328125,-57922.26171875,2428.082763671875,600,2687592411372870805,1
373,Lori_Ross,10761,31,61987.94921875,12015.0888671875,3136.185546875,600,2687592411372870805,1
374,Michelle_Rogers,10761,31,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
375,Laura_Davis,10761,31,39887.7890625,-46798.96875,10216.439453125,600,2687592411372870805,1
376,Lori_Ross,10761,31,61973.859375,12015.33984375,3136.3994140625,600,2687592411372870805,1
377,Richard_Johnson,10761,31,35992.66796875,56358.12109375,6174.08447265625,600,2687592411372870805,1
378,Lori_Ross,10763,27,61957.57421875,12014.5400390625,3137.015380859375,600,2687592411372870805,1
379,Michelle_Rogers,10763,27,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
380,Laura_Davis,10765,30,39886.66796875,-46780.484375,10208.7119140625,600,2687592411372870805,1
381,Lori_Ross,10765,30,61920.03515625,12000.7529296875,3136.9208984375,600,2687592411372870805,1
382,Michelle_Rogers,10765,30,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
383,Laura_Davis,10765,30,39886.04296875,-46768.1015625,10203.5029296875,600,2687592411372870805,1
384,Lori_Ross,10767,31,61896.671875,11969.1259765625,3134.5107421875,600,2687592411372870805,1
385,Michelle_Rogers,10767,31,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
386,Laura_Davis,10767,31,39885.3828125,-46751.5625,10196.5009765625,600,2687592411372870805,1
387,Laura_Davis,10769,31,39884.875,-46733.5078125,10188.8037109375,600,2687592411372870805,1
388,Lori_Ross,10769,31,61897.8671875,11914.9462890625,3129.38427734375,600,2687592411372870805,1
389,Michelle_Rogers,10769,31,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
390,Richard_Johnson,10769,31,35991.6796875,56438.6171875,6099.68115234375,600,2687592411372870805,1
391,Laura_Davis,10771,30,39884.50390625,-46717.0625,10182.005859375,600,2687592411372870805,1
392,Michelle_Rogers,10771,30,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
393,Lori_Ross,10771,30,61912.09375,11895.017578125,3127.14404296875,600,2687592411372870805,1
394,Laura_Davis,10773,30,39884.16796875,-46700.5859375,10175.146484375,600,2687592411372870805,1
395,Lori_Ross,10773,30,61949.28515625,11868.234375,3126.269287109375,600,2687592411372870805,1
396,Michelle_Rogers,10773,30,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
397,Laura_Davis,10775,30,39883.84765625,-46684.0,10168.1943359375,600,2687592411372870805,1
398,Lori_Ross,10775,30,61969.7890625,11858.234375,3126.063720703125,600,2687592411372870805,1
399,Michelle_Rogers,10775,30,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
400,Laura_Davis,10777,31,39883.5078125,-46666.140625,10160.7099609375,600,2687592411372870805,1
401,Lori_Ross,10777,31,62011.91796875,11841.4951171875,3126.788818359375,600,2687592411372870805,1
402,Richard_Johnson,10777,31,35963.734375,56514.66015625,6055.8525390625,600,2687592411372870805,1
403,Laura_Davis,10779,30,39883.0703125,-46642.9296875,10150.9814453125,600,2687592411372870805,1
404,Lori_Ross,10779,30,62054.6796875,11826.6943359375,3128.560791015625,600,2687592411372870805,1
405,Richard_Johnson,10779,30,35963.04296875,56516.2578125,6055.3603515625,600,2687592411372870805,1
406,Laura_Davis,10781,31,39882.7578125,-46626.3984375,10144.0537109375,600,2687592411372870805,1
407,Lori_Ross,10781,31,62098.36328125,11813.6123046875,3129.6171875,600,2687592411372870805,1
408,Richard_Johnson,10781,31,35963.04296875,56516.2578125,6055.3603515625,600,2687592411372870805,1
409,Laura_Davis,10783,31,39882.3984375,-46607.375,10136.0087890625,600,2687592411372870805,1
410,Lori_Ross,10783,31,62121.65625,11809.880859375,3131.39794921875,600,2687592411372870805,1
411,Lori_Ross,10785,31,62144.76953125,11809.73828125,3133.228271484375,600,2687592411372870805,1
412,Laura_Davis,10785,31,39882.13671875,-46586.8828125,10127.2431640625,600,2687592411372870805,1
413,Laura_Davis,10787,30,39882.54296875,-46570.56640625,10120.3515625,600,2687592411372870805,1
414,Lori_Ross,10787,30,62188.19140625,11801.818359375,3136.150634765625,600,2687592411372870805,1
415,Laura_Davis,10789,30,39883.23046875,-46557.5078125,10114.9453125,600,2687592411372870805,1
416,Lori_Ross,10789,30,62227.90234375,11793.8779296875,3140.373291015625,600,2687592411372870805,1
417,Laura_Davis,10791,30,39884.390625,-46538.78125,10107.1640625,600,2687592411372870805,1
418,Lori_Ross,10791,30,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
419,Richard_Johnson,10791,30,35963.04296875,56516.2578125,6055.3603515625,600,2687592411372870805,1
420,Laura_Davis,10793,31,39885.94921875,-46515.93359375,10141.6474609375,600,2687592411372870805,1
421,Laura_Davis,10793,31,39887.18359375,-46498.37890625,10134.4638671875,600,2687592411372870805,1
422,Lori_Ross,10795,31,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
423,Richard_Johnson,10795,31,35963.04296875,56516.2578125,6055.3603515625,600,2687592411372870805,1
424,Lori_Ross,10795,31,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
425,Lori_Ross,10797,31,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
426,Lori_Ross,10797,31,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
427,Richard_Johnson,10797,31,35963.04296875,56516.2578125,6055.3603515625,600,2687592411372870805,1
428,Lori_Ross,10799,31,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
429,Lori_Ross,10799,31,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
430,Laura_Davis,10801,30,39897.625,-46351.9140625,10076.6064453125,600,2687592411372870805,1
431,Lori_Ross,10801,30,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
432,Richard_Johnson,10801,30,35947.55859375,56539.51953125,6049.63720703125,600,2687592411372870805,1
433,Lori_Ross,10803,31,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
434,Richard_Johnson,10804,55,35928.31640625,56563.44921875,6044.63671875,600,2687592411372870805,1
435,Laura_Davis,10808,35,39908.5625,-46198.703125,10021.8642578125,600,2687592411372870805,1
436,Richard_Johnson,10811,32,35861.7265625,56639.66796875,6025.94873046875,600,2687592411372870805,1
437,Richard_Johnson,10813,30,35826.09765625,56675.47265625,6017.25830078125,600,2687592411372870805,1
438,Richard_Johnson,10815,30,35795.51953125,56703.8046875,6010.0126953125,600,2687592411372870805,1
439,Laura_Davis,10817,31,39919.5,-46045.4921875,9976.013671875,600,2687592411372870805,1
440,Richard_Johnson,10817,31,35763.2421875,56729.62109375,6006.21875,600,2687592411372870805,1
441,Richard_Johnson,10820,32,35721.484375,56754.6640625,6010.146484375,600,2687592411372870805,1
442,Laura_Davis,10824,30,39930.4375,-45892.28125,9945.15234375,600,2687592411372870805,1
443,Richard_Johnson,10826,31,35653.3203125,56786.5859375,6018.51416015625,600,2687592411372870805,1
444,Laura_Davis,10828,30,39933.4921875,-45849.53125,9939.2783203125,600,2687592411372870805,1
445,Laura_Davis,10828,30,39991.69921875,-45772.83984375,9938.8818359375,600,2687592411372870805,1
446,Richard_Johnson,10830,30,35591.03515625,56813.2265625,6028.41552734375,600,2687592411372870805,1
447,Laura_Davis,10830,30,40000.30859375,-45766.42578125,9939.66796875,600,2687592411372870805,1
448,Laura_Davis,10832,31,40000.30859375,-45766.42578125,9939.66796875,600,2687592411372870805,1
449,Richard_Johnson,10832,31,35537.88671875,56835.52734375,6036.94384765625,600,2687592411372870805,1
450,Laura_Davis,10834,31,40000.30859375,-45766.42578125,9939.66796875,600,2687592411372870805,1
451,Laura_Davis,10836,31,40000.30859375,-45766.42578125,9939.66796875,600,2687592411372870805,1
452,Richard_Johnson,10836,31,35495.12109375,56870.6171875,6040.94921875,600,2687592411372870805,1
453,Laura_Davis,10838,31,40000.30859375,-45766.42578125,9939.66796875,600,2687592411372870805,1
454,Laura_Davis,10841,31,40000.30859375,-45766.42578125,9939.66796875,600,2687592411372870805,1
455,Laura_Davis,10845,31,39995.92578125,-45751.8203125,9937.4501953125,600,2687592411372870805,1
456,Michelle_Rogers,10845,31,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
457,Laura_Davis,10847,30,39990.8671875,-45736.37109375,9935.0283203125,600,2687592411372870805,1
458,Michelle_Rogers,10847,30,-36980.97265625,-57918.91796875,2428.819091796875,600,2687592411372870805,1
459,Richard_Johnson,10847,30,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
460,Laura_Davis,10849,32,39982.2578125,-45710.48046875,9930.84375,600,2687592411372870805,1
461,Michelle_Rogers,10849,32,-36989.13671875,-57912.2421875,2429.580810546875,600,2687592411372870805,1
462,Laura_Davis,10849,32,39976.38671875,-45692.95703125,9927.615234375,600,2687592411372870805,1
463,Michelle_Rogers,10851,31,-36991.88671875,-57908.25390625,2430.00341796875,600,2687592411372870805,1
464,Laura_Davis,10851,31,39965.95703125,-45662.40234375,9921.7646484375,600,2687592411372870805,1
465,Michelle_Rogers,10851,31,-36996.609375,-57896.046875,2431.240234375,600,2687592411372870805,1
466,Richard_Johnson,10851,31,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
467,Laura_Davis,10853,31,39954.24609375,-45630.6875,9915.4375,600,2687592411372870805,1
468,Michelle_Rogers,10853,31,-36999.83203125,-57868.9375,2433.332763671875,600,2687592411372870805,1
469,Richard_Johnson,10853,31,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
470,Richard_Johnson,10843,30,35487.69140625,56907.33984375,6036.8720703125,600,2687592411372870805,1
471,Laura_Davis,10843,30,39998.92578125,-45761.5390625,9938.927734375,600,2687592411372870805,1
472,Michelle_Rogers,10843,30,-36977.9296875,-57920.1328125,2428.656982421875,600,2687592411372870805,1
473,Laura_Davis,10855,31,39941.37890625,-45598.23828125,9908.40625,600,2687592411372870805,1
474,Michelle_Rogers,10855,31,-36999.8515625,-57835.75,2435.64404296875,600,2687592411372870805,1
475,Laura_Davis,10857,30,39928.11328125,-45566.70703125,9900.43359375,600,2687592411372870805,1
476,Michelle_Rogers,10857,30,-36998.2265625,-57800.8828125,2438.120361328125,600,2687592411372870805,1
477,Richard_Johnson,10857,30,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
478,Laura_Davis,10859,31,39914.28125,-45535.6015625,9892.0986328125,600,2687592411372870805,1
479,Michelle_Rogers,10859,31,-36995.9140625,-57766.92578125,2440.123291015625,600,2687592411372870805,1
480,Laura_Davis,10859,31,39899.25,-45504.45703125,9883.138671875,600,2687592411372870805,1
481,Michelle_Rogers,10861,31,-36995.03515625,-57755.39453125,2440.805419921875,600,2687592411372870805,1
482,Michelle_Rogers,10861,31,-36993.25,-57732.9765625,2442.133544921875,600,2687592411372870805,1
483,Laura_Davis,10863,31,39882.31640625,-45473.453125,9874.2958984375,600,2687592411372870805,1
484,Michelle_Rogers,10863,31,-36990.46484375,-57699.4140625,2444.427001953125,600,2687592411372870805,1
485,Richard_Johnson,10863,31,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
486,Laura_Davis,10863,31,39862.7265625,-45442.23046875,9866.1875,600,2687592411372870805,1
487,Michelle_Rogers,10865,31,-36988.5546875,-57676.9453125,2445.778076171875,600,2687592411372870805,1
488,Laura_Davis,10865,31,39843.2265625,-45415.49609375,9858.4619140625,600,2687592411372870805,1
489,Michelle_Rogers,10865,31,-36987.63671875,-57666.26171875,2446.4208984375,600,2687592411372870805,1
490,Richard_Johnson,10865,31,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
491,Michelle_Rogers,10866,34,-36985.55859375,-57642.2421875,2447.66162109375,600,2687592411372870805,1
492,Laura_Davis,10868,31,39819.96875,-45387.87890625,9849.59765625,600,2687592411372870805,1
493,Michelle_Rogers,10868,31,-36982.69921875,-57609.40234375,2449.1171875,600,2687592411372870805,1
494,Laura_Davis,10870,33,39789.12890625,-45370.51953125,9838.8662109375,600,2687592411372870805,1
495,Michelle_Rogers,10870,33,-36979.52734375,-57573.16015625,2450.780517578125,600,2687592411372870805,1
496,Richard_Johnson,10870,33,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
497,Michelle_Rogers,10872,31,-36978.3359375,-57559.57421875,2451.441650390625,600,2687592411372870805,1
498,Lori_Ross,10872,31,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
499,Michelle_Rogers,10872,31,-36975.7265625,-57529.828125,2452.8896484375,600,2687592411372870805,1
500,Lori_Ross,10874,31,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
501,Michelle_Rogers,10874,31,-36971.3203125,-57478.12109375,2455.474853515625,600,2687592411372870805,1
502,Richard_Johnson,10874,31,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
503,Laura_Davis,10874,31,39712.88671875,-45364.7734375,9815.4052734375,600,2687592411372870805,1
504,Laura_Davis,10876,31,39686.9140625,-45377.8671875,9809.537109375,600,2687592411372870805,1
505,Michelle_Rogers,10876,31,-36967.7578125,-57421.89453125,2457.735107421875,600,2687592411372870805,1
506,Lori_Ross,10878,30,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
507,Michelle_Rogers,10878,30,-36966.16015625,-57366.01953125,2458.7412109375,600,2687592411372870805,1
508,Richard_Johnson,10878,30,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
509,Laura_Davis,10878,30,39655.578125,-45405.47265625,9803.5439453125,600,2687592411372870805,1
510,Laura_Davis,10880,30,39635.15234375,-45429.94921875,9803.6494140625,600,2687592411372870805,1
511,Lori_Ross,10880,30,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
512,Michelle_Rogers,10880,30,-36966.7890625,-57309.86328125,2459.54833984375,600,2687592411372870805,1
513,Richard_Johnson,10880,30,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
514,Laura_Davis,10882,30,39616.35546875,-45456.11328125,9804.5341796875,600,2687592411372870805,1
515,Lori_Ross,10882,30,62239.234375,11791.7275390625,3141.923583984375,600,2687592411372870805,1
516,Michelle_Rogers,10882,30,-36969.69140625,-57255.9765625,2459.9921875,600,2687592411372870805,1
517,Laura_Davis,10884,31,39595.55859375,-45487.78125,9806.22265625,600,2687592411372870805,1
518,Lori_Ross,10884,31,62245.3203125,11794.693359375,3142.396728515625,600,2687592411372870805,1
519,Michelle_Rogers,10884,31,-36974.8671875,-57200.74609375,2459.615966796875,600,2687592411372870805,1
520,Laura_Davis,10884,31,39579.17578125,-45513.77734375,9810.916015625,600,2687592411372870805,1
521,Michelle_Rogers,10886,31,-36979.33203125,-57163.9453125,2458.63818359375,600,2687592411372870805,1
522,Laura_Davis,10886,31,39575.46484375,-45519.703125,9811.990234375,600,2687592411372870805,1
523,Lori_Ross,10886,31,62251.84765625,11795.8134765625,3143.083740234375,600,2687592411372870805,1
524,Michelle_Rogers,10886,31,-36981.74609375,-57145.7421875,2458.12451171875,600,2687592411372870805,1
525,Lori_Ross,10888,31,62260.41015625,11795.1923828125,3143.632568359375,600,2687592411372870805,1
526,Michelle_Rogers,10888,31,-36989.51171875,-57091.1171875,2454.57666015625,600,2687592411372870805,1
527,Richard_Johnson,10888,31,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
528,Laura_Davis,10888,31,39575.1875,-45520.1484375,9812.0703125,600,2687592411372870805,1
529,Lori_Ross,10888,31,62267.96484375,11790.3525390625,3144.565185546875,600,2687592411372870805,1
530,Lori_Ross,10890,32,62274.80859375,11782.3193359375,3145.791259765625,600,2687592411372870805,1
531,Michelle_Rogers,10890,32,-36997.4296875,-57038.59765625,2449.6650390625,600,2687592411372870805,1
532,Lori_Ross,10890,32,62281.30859375,11771.5576171875,3147.282958984375,600,2687592411372870805,1
533,Richard_Johnson,10890,32,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
534,Lori_Ross,10892,31,62287.76171875,11758.294921875,3149.033447265625,600,2687592411372870805,1
535,Michelle_Rogers,10892,31,-37008.2578125,-56969.0703125,2440.29248046875,600,2687592411372870805,1
536,Lori_Ross,10892,31,62294.36328125,11742.6474609375,3151.04150390625,600,2687592411372870805,1
537,Richard_Johnson,10892,31,35487.7109375,56907.91796875,6036.77783203125,600,2687592411372870805,1
538,Lori_Ross,10894,31,62301.28515625,11724.693359375,3153.54150390625,600,2687592411372870805,1
539,Michelle_Rogers,10894,31,-37016.5859375,-56916.40234375,2431.828857421875,600,2687592411372870805,1
540,Lori_Ross,10894,31,62308.1484375,11705.9072265625,3156.130859375,600,2687592411372870805,1
541,Lori_Ross,10896,30,62314.91015625,11687.0830078125,3159.115478515625,600,2687592411372870805,1
542,Michelle_Rogers,10896,30,-37024.71484375,-56865.33203125,2424.12646484375,600,2687592411372870805,1
543,Richard_Johnson,10896,30,35496.58203125,56907.8125,6034.80517578125,600,2687592411372870805,1
544,Lori_Ross,10896,30,62321.81640625,11668.3115234375,3162.50341796875,600,2687592411372870805,1
545,Laura_Davis,10898,31,39569.48046875,-45516.71484375,9810.0107421875,600,2687592411372870805,1
546,Lori_Ross,10898,31,62336.38671875,11631.0595703125,3169.260498046875,600,2687592411372870805,1
547,Michelle_Rogers,10898,31,-37033.109375,-56812.76171875,2416.6474609375,600,2687592411372870805,1
548,Richard_Johnson,10898,31,35516.96484375,56904.3359375,6030.77978515625,600,2687592411372870805,1
549,Laura_Davis,10900,31,39560.3125,-45511.19921875,9806.703125,600,2687592411372870805,1
550,Lori_Ross,10900,31,62351.76171875,11594.1298828125,3174.758544921875,600,2687592411372870805,1
551,Michelle_Rogers,10900,31,-37041.75390625,-56758.68359375,2408.953125,600,2687592411372870805,1
552,Laura_Davis,10900,31,39545.859375,-45502.5,9801.74609375,600,2687592411372870805,1
553,Richard_Johnson,10900,31,35552.59375,56895.8359375,6023.70751953125,600,2687592411372870805,1
554,Lori_Ross,10902,31,62359.81640625,11575.822265625,3177.486328125,600,2687592411372870805,1
555,Michelle_Rogers,10902,31,-37050.3046875,-56705.26171875,2402.338623046875,600,2687592411372870805,1
556,Laura_Davis,10902,31,39521.68359375,-45487.9453125,9793.509765625,600,2687592411372870805,1
557,Lori_Ross,10902,31,62368.16015625,11557.6435546875,3180.19677734375,600,2687592411372870805,1
558,Michelle_Rogers,10904,31,-37055.9765625,-56669.75390625,2397.824951171875,600,2687592411372870805,1
559,Richard_Johnson,10904,31,35599.2109375,56883.0,6014.7353515625,600,2687592411372870805,1
560,Laura_Davis,10904,31,39504.390625,-45477.53515625,9787.46484375,600,2687592411372870805,1
561,Lori_Ross,10904,31,62376.92578125,11539.6640625,3182.53271484375,600,2687592411372870805,1
562,Michelle_Rogers,10904,31,-37061.640625,-56633.9765625,2393.2314453125,600,2687592411372870805,1
563,Laura_Davis,10906,31,39477.22265625,-45461.18359375,9777.970703125,600,2687592411372870805,1
564,Lori_Ross,10906,31,62396.07421875,11504.5478515625,3184.328857421875,600,2687592411372870805,1
565,Michelle_Rogers,10906,31,-37069.98046875,-56578.80859375,2387.166015625,600,2687592411372870805,1
566,Laura_Davis,10908,31,39447.82421875,-45443.49609375,9767.6982421875,600,2687592411372870805,1
567,Lori_Ross,10908,31,62416.82421875,11470.3505859375,3183.16748046875,600,2687592411372870805,1
568,Michelle_Rogers,10908,31,-37077.453125,-56524.65625,2382.964111328125,600,2687592411372870805,1
569,Richard_Johnson,10908,31,35669.6015625,56856.359375,6002.22021484375,600,2687592411372870805,1
570,Laura_Davis,10910,31,39438.8125,-45436.3359375,9763.75,600,2687592411372870805,1
571,Lori_Ross,10910,31,62438.640625,11436.8203125,3182.0673828125,600,2687592411372870805,1
572,Michelle_Rogers,10910,31,-37083.96484375,-56470.86328125,2378.799072265625,600,2687592411372870805,1
573,Lori_Ross,10912,32,62449.86328125,11420.265625,3181.498779296875,600,2687592411372870805,1
574,Michelle_Rogers,10912,32,-37089.55859375,-56415.6171875,2375.3486328125,600,2687592411372870805,1
575,Laura_Davis,10912,32,39438.8125,-45436.3359375,9763.75,600,2687592411372870805,1
576,Lori_Ross,10912,32,62461.171875,11403.7685546875,3179.8955078125,600,2687592411372870805,1
577,Richard_Johnson,10912,32,35724.59765625,56814.51953125,5995.6826171875,600,2687592411372870805,1
578,Lori_Ross,10914,31,62471.6484375,11386.73046875,3178.13818359375,600,2687592411372870805,1
579,Michelle_Rogers,10914,31,-37093.90625,-56361.5078125,2373.4921875,600,2687592411372870805,1
580,Lori_Ross,10914,31,62479.7109375,11368.4267578125,3176.62255859375,600,2687592411372870805,1
581,Lori_Ross,10916,31,62484.27734375,11348.9541015625,3174.94970703125,600,2687592411372870805,1
582,Michelle_Rogers,10916,31,-37097.234375,-56306.07421875,2371.311767578125,600,2687592411372870805,1
583,Laura_Davis,10916,31,39438.8125,-45436.3359375,9763.75,600,2687592411372870805,1
584,Lori_Ross,10916,31,62485.8515625,11329.0146484375,3173.37060546875,600,2687592411372870805,1
585,Richard_Johnson,10916,31,35777.54296875,56761.0234375,5993.93994140625,600,2687592411372870805,1
586,Lori_Ross,10918,31,62490.69921875,11309.609375,3171.524169921875,600,2687592411372870805,1
587,Michelle_Rogers,10918,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
588,Lori_Ross,10918,31,62497.58984375,11290.8330078125,3169.5322265625,600,2687592411372870805,1
589,Lori_Ross,10920,31,62505.421875,11272.4296875,3167.3544921875,600,2687592411372870805,1
590,Michelle_Rogers,10920,31,-37097.2421875,-56305.87109375,2371.303466796875,600,2687592411372870805,1
591,Richard_Johnson,10920,31,35815.08984375,56720.86328125,5999.64599609375,600,2687592411372870805,1
